kepid,tce_plnt_num,tce_period,tce_time0bk,tce_duration,tce_depth,tce_prad,tce_model_snr,tce_max_mult_ev,tce_num_transits,tce_impact,tce_steff,tce_sradius,av_training_set,av_pred_class
10023469,1,44.6374,157.298,6.063,301.7,1.503,8.689,8.833,19,0.7912,5222.00,0.78,"AFP","AFP"
10024051,1,0.57736,131.856,1.054,225.4,1.083,38.54,31.02,1850,0.3051,5256.00,0.721,"PC","PC"
10055126,1,9.17614,138.715,4.289,200.7,1.644,31.37,29.81,146,0.3022,5903.00,1.156,"PC","PC"
10055126,2,19.7383,133.285,4.93,145.6,1.6,15.99,16.96,63,0.8612,5903.00,1.156,"PC","PC"
10055126,3,232.035,262.275,11.72,276.9,1.988,12.25,12.71,5,0.5546,5903.00,1.156,"PC","PC"
10083134,1,6.27608,136.891,13.96,48.26,1.1,11.7,11.68,216,0.6644,7076.00,1.49,"NTP","NTP"
10083134,2,2.51029,131.845,7.442,27.71,0.908,9.648,8.134,432,0.8963,7076.00,1.49,"NTP","NTP"
10083325,1,6.13286,132.003,1.473,57.91,0.8891,9.488,9.43,222,0.371,6140.00,1.149,"PC","PC"
10122937,1,532.185,232.082,3.273,203.4,1.522,4.281,12.33,3,0.1663,6106.00,1.064,"UNK","NTP"
10123064,1,4.24374,135.37,3.277,1101,2.862,91.12,82.75,318,0.5008,5876.00,0.84,"AFP","AFP"
10125352,1,4.28851,134.838,2.252,3800,13.22,580.2,607.2,312,0.9902,6382.00,1.25,"AFP","AFP"
10153555,1,3.54267,134.402,11.26,18.82,1.021,10.55,9.518,308,0.8277,7868.00,2.114,"UNK","NTP"
10153855,1,1.06379,131.526,1.094,241.8,1.58,37.14,30.83,1003,0.4662,5265.00,1.002,"PC","PC"
10154094,1,1.1749,131.821,1.936,76.44,3.069,4.316,16.09,911,0.9835,7791.00,2.668,"AFP","AFP"
10154094,2,1.17441,131.525,4.5,92.9,2.606,-1,15.64,802,0.1,7791.00,2.668,"AFP","AFP"
10188940,1,513.949,384.528,13.72,201.7,2.094,4.147,9.892,3,0.1094,5973.00,1.482,"NTP","NTP"
10189523,1,1.01393,132.406,0.9926,402.9,1.481,14.26,36.56,1317,0.8235,5110.00,0.647,"NTP","AFP"
10189542,1,24.615,142.506,2.502,238.4,1.301,10.23,10.02,54,0.2265,5658.00,0.847,"AFP","AFP"
10189546,1,24.6148,142.512,2.659,1763,3.583,56.91,52.7,54,0.3196,5467.00,0.856,"PC","PC"
10215584,1,459.388,260.063,4.859,42.01,0.8717,2.697,8.229,2,0.9189,5995.00,1.12,"NTP","NTP"
10215869,1,5.01723,134.491,4.415,1.753e+05,47.01,3950,6100,36,0.001016,6520.00,1.107,"AFP","AFP"
10215869,2,5.01723,131.983,4.193,7658,10.88,275.1,279.5,35,0.8322,6520.00,1.107,"AFP","AFP"
10216016,1,0.536919,131.994,2.118,10.03,0.7907,13.73,10.57,2486,0.8456,7904.00,2.222,"UNK","NTP"
10252275,2,5.65239,136.989,1.983,128.1,0.8878,12.27,11.6,229,0.1878,5159.00,0.8,"PC","PC"
10253547,1,59.9805,176.152,7.051,273,2.41,20.81,21.19,22,0.648,6103.00,1.383,"PC","PC"
10253547,2,25.7459,135.946,7.089,129.5,1.678,15.75,16.64,52,0.6914,6103.00,1.383,"PC","PC"
10273384,2,3.05641,132.053,5.224,234.1,8.157,9.497,10.93,440,0.9999,6223.00,2.659,"AFP","AFP"
10273384,3,3.05646,133.087,6.618,377.2,7.178,13.92,10.44,438,0.9799,6223.00,2.659,"AFP","AFP"
10274244,1,13.6837,135.211,4.236,1.858e+05,30.5,1.549e+04,3.384e+04,99,0.08112,5359.00,0.708,"UNK","AFP"
10274244,2,41.0512,168.784,2,7790,6.2,-1,829.7,32,0.1,5359.00,0.708,"UNK","NTP"
10275074,1,2.18155,133.488,3,5.814e+04,33.92,-1,3597,43,0.1,6570.00,1.393,"AFP","AFP"
10295951,1,6.81082,136.047,7.854,1.399e+04,25.79,2680,3123,159,0.5778,7226.00,2.079,"AFP","AFP"
10296029,1,7.19105,135.05,15.24,83.22,0.8591,8.834,8.991,151,0.2851,5893.00,0.941,"NTP","NTP"
10296163,1,9.29676,135.685,6.928,2.17e+05,94.1,1.152e+04,2.201e+04,118,1,6438.00,1.189,"AFP","AFP"
10296163,2,9.29671,138.84,3.908,2.353e+04,20.16,1831,2436,111,0.7822,6438.00,1.189,"AFP","AFP"
10341072,1,1.65412,132.113,3.366,39.74,0.9818,10.88,10.05,807,0.3413,6543.00,1.531,"AFP","AFP"
10341072,2,1.65414,131.753,4.694,22.97,0.7576,7.135,7.831,819,0.4978,6543.00,1.531,"AFP","AFP"
10341072,3,0.827104,131.617,5.816,25.39,0.7753,8.826,9.096,809,0.002872,6543.00,1.531,"NTP","NTP"
10341704,1,423.49,427.202,14.06,408.5,26.77,2.534,13.12,3,0.0006924,4568.00,13.94,"UNK","NTP"
10362577,1,0.719404,131.898,2.501,66.95,1.529,8.398,8.887,1489,0.06982,6770.00,1.852,"UNK","NTP"
10362577,2,7.62056,135.341,6.589,236,3.697,8.21,8.234,131,0.9758,6770.00,1.852,"NTP","NTP"
10363115,1,59.3624,184.152,14.14,223.7,2.369,32.46,29.95,19,0.7274,5786.00,1.471,"PC","PC"
10363281,1,0.934917,132.179,1.77,57.34,1.433,26.03,24.28,1135,0.7004,6483.00,1.764,"AFP","AFP"
10407482,1,6.30561,131.529,2.498,214.5,2.74,13.26,11.86,185,0.6936,4934.00,1.756,"PC","PC"
10407522,1,0.80099,132.189,5.822,6.706,0.8345,8.041,8.064,1682,0.07092,8162.00,3.191,"NTP","NTP"
10414727,1,2.47627,131.809,7.526,42.67,1.127,12.1,12.53,433,0.2979,7304.00,1.69,"NTP","NTP"
10454589,1,4.18055,131.772,14.94,67.83,0.7567,7.38,7.331,332,0.1261,5367.00,0.938,"NTP","NTP"
10454632,1,20.1603,144.344,3.61,330.5,1.306,35.02,32.58,66,0.158,4992.00,0.74,"PC","PC"
10460984,1,10.9457,132.937,3.217,540.9,2.96,49.59,47.07,122,0.8758,5888.00,1.097,"PC","PC"
10460984,2,28.9869,134.782,3.497,455.5,2.403,26.49,24.63,46,0.5075,5888.00,1.097,"PC","PC"
10473272,1,17.6605,137.39,2.87,342.2,2.03,11.45,10.79,76,0.8826,5910.00,0.94,"AFP","AFP"
10473929,1,489.161,161.565,10.42,169.5,1.45,6.614,7.179,3,0.111,6170.00,1.111,"UNK","NTP"
10480915,1,19.5855,132.368,1.368,523,2.271,27.48,23.16,57,0.2365,5618.00,0.996,"PC","PC"
10480921,1,2.03741,131.57,3.343,120.3,1.149,25.07,23.64,524,0.4997,6253.00,1.015,"AFP","AFP"
10000941,1,3.50474,133.718,1.966,86.45,0.7774,16.01,14.33,383,0.2245,5115.00,0.854,"PC","PC"
10001145,1,0.642702,131.7,3.325,87.87,2.192,12.84,12.31,2088,0.00146,7865.00,2.322,"NTP","NTP"
10001145,2,5.9493,132.735,7.183,279.9,3.91,11.8,10.27,177,0.001694,7865.00,2.322,"UNK","NTP"
10001154,1,292.771,351.635,5.6,99,11.09,3.191,14.03,3,0.01961,4583.00,11.64,"UNK","NTP"
10024701,1,14.375,139.059,2.917,243.6,1.633,24.98,23.72,76,0.001463,5931.00,1.053,"PC","PC"
10025929,1,0.815466,132.086,2.145,13.97,0.9859,12.55,9.729,1314,0.9426,9051.00,2.21,"UNK","NTP"
10026136,1,9.08015,136.82,6,3.35e+05,56.67,-1,1.354e+04,0,0.1,6458.00,1.142,"AFP","AFP"
10026136,2,9.08015,133.629,7.5,2.715e+05,46.58,-1,1.13e+04,0,0.1,6458.00,1.142,"AFP","AFP"
10026457,1,9.93442,132.875,8.37,6.189e+04,28.72,1276,2610,106,1,5372.00,0.672,"AFP","AFP"
10056297,1,1.48404,132.86,3.604,655.3,6.566,14.37,11.95,902,0.9719,7355.00,1.984,"AFP","AFP"
10056297,2,1.48404,131.87,5.651,494.1,4.471,13.44,13.31,910,0.1803,7355.00,1.984,"AFP","AFP"
10056297,3,1.48404,132.373,5,215.1,2.944,-1,13.02,899,0.1,7355.00,1.984,"AFP","AFP"
10056931,1,2.27339,131.882,8.243,54.92,2.116,13.04,11.51,582,0.5897,7803.00,2.722,"AFP","AFP"
10056931,2,2.27335,132.472,3.598,58.44,2.107,9.43,9.414,575,0.1044,7803.00,2.722,"AFP","AFP"
10083510,1,2.47041,133.918,6.968,4.594,0.5854,13.67,13.47,545,0.9254,7500.00,2.316,"NTP","NTP"
10083510,2,1.23524,132.372,7.319,2.042,0.3452,4.285,10.24,792,0.529,7500.00,2.316,"NTP","NTP"
10083623,1,1.27854,131.538,0.9105,645.9,2.162,42.21,31.48,886,0.5137,5637.00,0.821,"AFP","AFP"
10083623,2,1.27872,132.236,2.602,95.22,0.8549,10.74,9.815,892,0.696,5637.00,0.821,"AFP","AFP"
10125352,2,4.28852,132.694,1.544,284.4,2.145,47.25,41.5,312,0.2998,6382.00,1.25,"AFP","AFP"
10128033,1,0.656626,132.051,1.989,19.52,0.8215,11.29,13.01,2033,0.2999,7296.00,1.818,"AFP","AFP"
10128033,2,0.652487,131.87,2.074,7.286,0.5712,4.809,10.24,1477,0.9061,7296.00,1.818,"AFP","AFP"
10128033,3,0.681748,131.656,2.188,3.142,0.3733,1.722,7.339,959,0.9,7296.00,1.818,"NTP","NTP"
10154094,3,1.1749,132.391,6.587,275.9,4.751,11.31,13.42,478,0.7025,7791.00,2.668,"AFP","AFP"
10154388,1,12.0622,138.223,2.07,293.9,1.576,31.21,29.29,89,0.06884,5547.00,0.933,"PC","PC"
10154592,1,538.36,440.877,14.62,261.1,1.376,4.104,9.123,3,0.1568,5402.00,0.865,"NTP","NTP"
10154966,1,1.21193,131.768,2.175,126.5,3.16,11.46,10.15,879,0.9845,7872.00,2.124,"AFP","AFP"
10189546,2,42.9495,153.74,5.62,952,2.891,30.46,29.03,31,0.7658,5467.00,0.856,"PC","PC"
10189546,3,117.04,245.619,6.857,717.1,2.548,13.72,13.32,11,0.798,5467.00,0.856,"PC","PC"
10189557,1,2.93105,131.923,2.312,179.1,1.079,13.46,12.24,459,0.4984,5485.00,0.788,"AFP","AFP"
10190075,1,11.1916,138.043,2.101,163.7,1.247,11.83,11.08,120,0.6795,5896.00,0.916,"PC","PC"
10219475,1,1.34499,132.672,4.857,209.9,3.111,10.16,7.81,801,0.8875,7828.00,1.872,"UNK","NTP"
10219475,2,0.932471,131.828,2.123,228.6,2.896,8.438,7.971,688,0.2785,7828.00,1.872,"UNK","NTP"
10220150,1,0.58269,131.609,1.079,45.43,1.528,8.418,11.85,1829,0.9044,5524.00,1.899,"AFP","AFP"
10253638,1,7.45346,137.257,14.21,32.3,0.8219,11.24,13.77,183,0.4762,6613.00,1.404,"UNK","NTP"
10253943,1,0.979413,132.24,3.096,63.04,3.121,13.9,14.47,1365,0.8964,7968.00,3.38,"NTP","NTP"
10253943,2,0.661186,131.534,2.032,48.65,2.382,4.672,8.236,1360,0.09995,7968.00,3.38,"AFP","AFP"
10253943,3,0.66119,131.751,2.01,57.95,2.598,5.175,9.032,1352,0.05902,7968.00,3.38,"AFP","AFP"
10275284,1,459.289,260.265,2.89,179,1.546,3.347,10.87,3,0.4785,6324.00,1.122,"NTP","NTP"
10275420,1,459.272,260.307,4.351,699.4,2.561,7.664,13.6,3,0.9121,5489.00,0.798,"NTP","NTP"
10275766,1,0.66173,131.876,1.821,155,1.535,24.59,22.68,2020,0.01024,6392.00,1.23,"AFP","AFP"
10275805,1,112.644,183.015,5.482,1265,3.491,15.96,16.41,9,0.0218,5897.00,0.992,"AFP","AFP"
10296428,1,322.584,321.395,12.23,243.6,128.1,2.845,10.53,3,0.6995,3630.00,76.83,"UNK","NTP"
10297233,1,0.61401,131.564,2.123,14.01,0.8967,12.34,10.98,1740,0.1174,7689.00,2.358,"UNK","NTP"
10318874,1,2.50806,132.491,1.124,1472,3.153,303,293.9,538,0.7016,4778.00,0.761,"PC","PC"
10341755,1,0.933703,131.561,3.945,89.34,0.6973,12.25,12.39,1441,0.02385,4938.00,0.765,"AFP","AFP"
10341777,1,0.933709,132.466,3.061,3.429,0.1533,2.721,9.538,1439,0.3,6302.00,0.815,"AFP","AFP"
10341781,1,0.933764,132.427,3.949,106.1,0.6869,9.301,8.918,1219,0.08317,4604.00,0.696,"AFP","AFP"
10341787,1,0.933763,132.432,3.805,118,0.908,11.8,10.98,1219,0.01202,5390.00,0.852,"AFP","AFP"
10363300,1,0.934919,132.181,2.683,1.149e+05,40.08,4354,6539,1140,0.6933,5966.00,1.06,"AFP","AFP"
10363300,2,0.934931,131.705,1.5,6.074e+04,26.16,-1,2731,1145,0.1,5966.00,1.06,"AFP","AFP"
10383429,1,0.619622,131.607,1.69,15.75,1.212,13.22,12.55,2157,0.8175,7166.00,2.748,"UNK","NTP"
10383429,2,2.02758,133.362,7.046,25.47,1.602,11.29,8.933,667,0.8953,7166.00,2.748,"UNK","NTP"
10415087,1,0.623227,131.575,2.706,266.9,2.309,16.46,17.77,1713,0.00672,7216.00,1.395,"NTP","NTP"
10415087,2,1.21134,132.395,1.511,136,1.693,2.07,10.68,445,0.499,7216.00,1.395,"AFP","AFP"
10415087,3,1.21127,132.548,1.845,817.7,4.047,10.98,12.73,405,0.01415,7216.00,1.395,"AFP","AFP"
10415087,4,1.21139,132.282,3.108,850.2,4.121,12.48,10.28,426,0.0125,7216.00,1.395,"AFP","AFP"
10460984,3,94.8863,214.829,6.24,741.4,4.074,22.25,19.84,14,0.9719,5888.00,1.097,"PC","PC"
10460984,4,5.03503,132.658,1.738,161.2,1.662,17.64,15.46,250,0.9066,5888.00,1.097,"PC","PC"
10462826,1,50.467,132.01,8.948,1.111e+05,44.84,2401,3677,27,0.8401,6137.00,1.012,"AFP","AFP"
10480952,1,2.03746,131.545,3,3.29e+05,73.72,-1,3.957e+04,0,0.1,6456.00,2.056,"AFP","AFP"
10480982,1,19.2214,146.109,4.786,7.489e+04,38.06,1854,2267,55,0.9171,6117.00,0.947,"AFP","AFP"
10480982,2,2.0375,131.536,2.934,162.2,1.847,15.11,13.66,510,0.9899,6117.00,0.947,"AFP","AFP"
10481045,1,2.03748,131.548,2.877,113.4,0.8287,14.69,14.5,524,0.2466,5746.00,0.776,"AFP","AFP"
10001368,1,4.76828,134.868,3.317,252.6,1.898,32.71,31.29,131,0.7003,6237.00,1.116,"PC","PC"
10002049,1,19.2531,144.847,1.753,237.6,1.477,8.572,7.832,72,0.2326,6060.00,0.953,"UNK","PC"
10002261,1,12.7138,136.931,2.493,3.696e+04,2.28,5858,7432,107,0.4886,2661.00,0.116,"AFP","AFP"
10002266,1,12.7137,136.932,1.968,173.5,1.032,8.523,8.686,106,0.07036,5718.00,0.787,"AFP","AFP"
10026457,2,9.93443,138.493,7.035,6.169e+04,28.69,1225,2507,110,1,5372.00,0.672,"AFP","AFP"
10026458,1,9.93444,132.872,7.792,3949,11.71,110.1,134.3,106,1,5749.00,0.991,"AFP","AFP"
10026458,2,9.93446,138.491,6.572,3399,10.93,102.6,131.1,110,1,5749.00,0.991,"AFP","AFP"
10026502,1,101.952,206.348,5.953,168.2,1.408,10.55,10.23,11,0.5033,6210.00,1.054,"PC","PC"
10057494,1,2.4181,132.388,2.228,43.74,0.8343,16.81,15.74,549,0.3846,6245.00,1.24,"PC","PC"
10059645,1,6.49443,132.249,2.103,379.7,1.593,17.51,15.68,208,0.7633,4769.00,0.742,"PC","PC"
10063044,1,1.00968,131.58,3.159,1.571e+05,90.53,5933,9936,1325,0.1359,7652.00,2.242,"UNK","AFP"
10063208,1,9.32809,132.865,4.147,45.91,0.723,13.28,12.3,149,0.8998,5806.00,0.899,"PC","PC"
10087801,1,0.832833,131.679,1.992,11.15,0.5883,7.595,7.317,1281,0.2482,7725.00,1.725,"AFP","AFP"
10087801,2,0.83297,131.996,1.496,11.7,0.6055,7.541,7.146,1276,0.3154,7725.00,1.725,"AFP","AFP"
10087973,1,501.883,270.405,14.63,382.1,2.09,3.238,9.758,3,0.4989,6273.00,1.038,"UNK","NTP"
10088162,1,381.703,151.306,5.856,144.4,94.11,5.997,10.6,4,0.6239,3826.00,76.03,"UNK","NTP"
10128713,1,498.025,282.734,13.56,403,2.675,3.945,8.756,3,0.2069,6426.00,1.323,"UNK","NTP"
10129349,1,6.23357,134.443,14.48,19.47,0.6998,7.065,7.25,220,0.5184,6699.00,1.53,"AFP","AFP"
10129349,2,6.23315,132.187,14.85,22.16,0.7254,8.225,8.87,219,0.05671,6699.00,1.53,"AFP","AFP"
10129482,1,0.846291,132.193,1.681,1.818e+05,23.91,3591,5565,1575,0.543,4627.00,0.526,"UNK","AFP"
10154966,2,1.21193,132.369,3.255,182.1,3.477,18.88,11.97,885,0.9465,7872.00,2.124,"AFP","AFP"
10154994,1,5.40971,134.946,8.103,48.03,1.134,10.28,10.08,195,0.9244,6812.00,1.375,"AFP","AFP"
10154994,2,2.705,133.028,8.429,33.89,0.8958,10.81,10.93,398,0.8337,6812.00,1.375,"NTP","NTP"
10154994,3,5.40781,134.107,8.178,40.91,1.025,10.43,11.54,198,0.9014,6812.00,1.375,"AFP","AFP"
10190777,1,1.41122,132.643,1.299,316.7,1.196,77.86,66.41,942,0.7,4350.00,0.625,"PC","PC"
10191036,1,1.21368,131.778,3.691,22.39,0.5356,16.12,17.92,1103,0.4075,6241.00,1.11,"AFP","AFP"
10191056,1,1.21375,131.743,3.5,6.641e+04,45.7,-1,5.132e+04,1105,0.1,6782.00,1.751,"AFP","AFP"
10191070,1,1.21368,131.772,1.273,43.15,0.4407,3.24,9.875,1101,0.5,4820.00,0.661,"AFP","AFP"
10220150,2,0.582693,131.896,1.224,65.07,1.549,12.5,11.56,1832,0.3289,5524.00,1.899,"AFP","AFP"
10220150,3,0.582704,131.684,1.477,60.34,1.486,8.351,8.505,1726,0.2997,5524.00,1.899,"AFP","AFP"
10220150,4,1.1654,132.57,1.435,89.34,1.792,8.719,9.13,912,0.1,5524.00,1.899,"UNK","NTP"
10220707,1,2.85845,131.667,6.645,113.4,2.903,15.07,15.23,377,0.8993,8027.00,2.348,"NTP","NTP"
10253943,4,0.531271,131.559,1.739,57.88,3.001,3.864,8.059,587,0.9006,7968.00,3.38,"UNK","NTP"
10256023,1,459.358,260.121,3.893,922.9,2.497,4.772,8.431,2,0.8579,4439.00,0.696,"NTP","NTP"
10256787,1,1.51122,131.524,4.767,66.28,2.122,8.088,10.98,889,0.9001,7304.00,2.239,"AFP","AFP"
10256787,2,1.51128,131.999,4.939,146.9,2.811,14.26,21.84,889,0.5087,7304.00,2.239,"AFP","AFP"
10275880,1,9.72674,139.478,16.47,6965,16.84,535.6,867.7,142,1,6300.00,1.126,"AFP","AFP"
10275880,2,9.72682,134.606,14.4,1035,6.877,129,138.1,139,1,6300.00,1.126,"AFP","AFP"
10275887,1,9.72694,139.46,12.5,3.891e+05,17.13,-1,4665,0,0.1,5618.00,1.406,"AFP","AFP"
10275887,2,9.72675,134.614,17.87,5.701e+04,57.72,813.4,725.3,141,0.9996,5618.00,1.406,"AFP","AFP"
10319341,1,40.1042,158.839,3.51,183.7,1.478,7.898,7.145,31,0.09813,6174.00,1.089,"NTP","AFP"
10319385,1,0.689178,131.928,1.146,40.45,0.6114,16.49,23.09,1942,0.34,5640.00,0.958,"PC","PC"
10319590,1,537.86,196.705,8.042,1.17e+05,39.56,1257,1130,2,0.6752,5782.00,1.06,"UNK","AFP"
10320341,1,30.1147,158.529,5.682,8.747e+04,44.59,2865,3522,44,0.9112,6277.00,1.031,"AFP","AFP"
10341831,1,0.933761,131.512,2.6,111.5,0.5426,20.18,19.72,1437,0.7115,3684.00,0.48,"AFP","AFP"
10341878,1,0.933618,131.621,2.68,11.61,0.8221,7.643,13.42,1437,0.9134,7286.00,2.056,"NTP","NTP"
10341878,2,3.50018,133.347,4.492,48.36,1.457,12.5,11.67,305,0.2952,7286.00,2.056,"NTP","NTP"
10383687,1,8.4879,134.492,3.835,305.4,3.157,39.85,39.12,158,0.9938,6134.00,1.039,"AFP","AFP"
10383687,2,8.48786,138.382,2.794,78.99,0.9881,12.1,11.7,162,0.7,6134.00,1.039,"AFP","AFP"
10383696,1,8.48788,134.495,4.389,1.296e+05,42.99,669.8,916.8,74,0.8587,5553.00,0.855,"AFP","AFP"
10383696,2,8.48788,138.385,4.167,3.25e+04,23.22,211,225.4,75,0.9397,5553.00,0.855,"AFP","AFP"
10415160,1,7.0352,136.514,16.84,36.99,0.7078,11.79,10.2,156,0.3838,6596.00,1.139,"NTP","NTP"
10415227,1,2.93227,133.761,2.856,244.1,1.615,12.86,12.38,363,0.7008,6106.00,0.966,"AFP","AFP"
10415502,1,0.739354,131.844,2.508,35.34,0.904,12.03,9.892,1398,0.2987,7209.00,1.489,"AFP","AFP"
10415502,2,0.739427,131.578,2.217,27.95,0.7985,8.567,7.484,1365,0.1,7209.00,1.489,"AFP","AFP"
10462826,2,50.467,163.155,7.861,2.242e+04,24.02,629.9,710,23,0.9687,6137.00,1.012,"AFP","AFP"
10462980,1,0.773235,132.214,2.548,102.8,2.389,13.78,12.12,1731,0.4992,7700.00,2.28,"UNK","NTP"
10462980,2,1.40745,132.034,4.391,99.89,2.666,11.93,11.28,756,0.9005,7700.00,2.28,"AFP","AFP"
10462980,3,1.40755,132.685,5.921,142.4,2.737,16.41,14.67,839,0.003604,7700.00,2.28,"AFP","AFP"
10481054,1,2.03741,131.565,3.696,34.01,0.62,9.595,8.842,525,0.1026,6544.00,1.055,"AFP","AFP"
10481462,1,0.688251,131.589,1.798,45.9,1.825,6.503,9.649,1550,0.7,6940.00,2.512,"UNK","NTP"
10482160,1,7.34371,137.302,1.156,559.8,1.816,31,26.11,144,0.0987,5734.00,0.766,"PC","PC"
10482774,1,0.502782,131.53,1.438,14.35,0.836,9.73,9.801,2121,0.8815,7530.00,1.93,"AFP","AFP"
10002866,1,3.937,134.217,1.793,1328,3.076,86.19,80.72,337,0.3815,5431.00,0.843,"PC","PC"
10002866,2,10.0888,132.728,1.492,2059,3.905,82.14,80.59,126,0.5038,5431.00,0.843,"PC","PC"
10002866,3,28.0819,138.752,4.606,1927,3.897,59.54,60.24,43,0.6582,5431.00,0.843,"PC","PC"
10026614,1,404.342,384.601,9.77,83.09,2.527,4.142,10.29,3,0.3816,7345.00,2.713,"UNK","NTP"
10026779,1,0.708085,131.906,2.292,8.649,1.177,4.794,7.259,1505,0.9,7717.00,3.438,"NTP","NTP"
10027247,1,86.8292,189.267,5.872,777.9,1.32,12.88,12.84,14,0.475,3593.00,0.468,"PC","PC"
10027323,1,5.92365,134.683,2.721,431.2,1.481,24.76,23.62,178,0.2998,4722.00,0.733,"PC","PC"
10063802,1,120.019,134.182,11.76,952.1,4.737,30.21,30.66,12,0.688,6452.00,1.441,"AFP","PC"
10064256,1,5.95965,135.004,2.903,118,0.9734,12.73,12.52,223,0.369,5452.00,0.9,"PC","PC"
10064921,1,611.314,358.767,6.881,450.7,107.8,6.827,9.634,3,0.9723,4212.00,34.54,"UNK","NTP"
10088162,2,417.384,290.532,6.193,268.1,287.8,8.194,12.72,3,0.9999,3826.00,76.03,"NTP","NTP"
10089123,1,134.419,227.953,15.43,215.4,2.132,8.064,8.685,8,0.9266,6013.00,1.187,"UNK","PC"
10089911,1,6.96713,138.243,3.407,207.6,2.022,18.46,17.35,157,0.1051,6602.00,1.397,"UNK","PC"
10089911,2,11.6091,142.729,1.66,162.4,1.791,10.33,8.719,81,0.0806,6602.00,1.397,"PC","PC"
10130039,1,12.758,133.96,4.134,194.2,1.549,34.42,33.36,107,0.4495,5782.00,1.095,"PC","PC"
10130039,2,5.47032,136.965,3.119,106.6,1.131,26.91,24.94,233,0.2962,5782.00,1.095,"PC","PC"
10130039,3,25.0984,145.572,2.754,177.8,1.447,20.55,19.52,50,0.05104,5782.00,1.095,"PC","PC"
10155026,1,2.10033,131.96,8.414,64.93,1.548,11.63,10.22,517,0.0137,7910.00,1.896,"UNK","NTP"
10155029,1,2.13165,133.136,1.915,50.12,0.7558,15.78,13.68,500,0.7017,5849.00,0.997,"PC","PC"
10155080,1,1.93045,131.771,3.721,6.391e+04,50,8717,1.049e+04,555,0.9873,6144.00,1.18,"UNK","AFP"
10155321,1,0.9274,131.643,1.75,20.7,1.072,3.447,8.259,1152,0.9744,7454.00,1.853,"NTP","NTP"
10191070,2,2.42748,131.592,1.352,182.3,0.9026,9.536,8.361,553,0.484,4820.00,0.661,"UNK","AFP"
10191142,1,459.028,260.521,11.47,182.3,186.1,10.7,8.579,3,0.004431,3291.00,150.6,"NTP","NTP"
10195926,1,5.68465,131.602,2.933,38.32,2.216,23.34,20.85,237,0.7001,7620.00,3.339,"AFP","AFP"
10195926,2,5.68461,136.921,2.334,22.8,1.626,13.65,12.56,231,0.2915,7620.00,3.339,"AFP","AFP"
10220707,2,5.72079,132.296,16.27,142,2.996,17.54,13.36,192,0.6991,8027.00,2.348,"NTP","NTP"
10220707,3,1.42904,132.231,2.281,102.4,3.441,11.03,8.669,466,0.9911,8027.00,2.348,"UNK","NTP"
10220837,1,1.96227,131.542,1.35,69.26,0.8744,12.4,11.68,544,0.7012,5726.00,0.979,"PC","PC"
10257229,1,5.75648,136.981,2.352,55.14,0.7948,9.714,9.794,229,0.5393,6210.00,1.033,"PC","PC"
10257713,1,332.777,290.98,4.386,45.89,44.3,2.769,9.011,3,0.6988,3845.00,61.25,"NTP","NTP"
10257903,1,0.855747,131.824,2.008,309.8,2.024,13.06,8.897,1462,0.7,6054.00,1.074,"AFP","AFP"
10279745,1,0.603898,131.848,1.394,48.32,1.838,14.54,12.89,2209,0.5007,7872.00,2.542,"AFP","AFP"
10279745,2,0.6039,131.979,1.369,41.11,1.655,11.64,9.473,2208,0.006006,7872.00,2.542,"AFP","AFP"
10281118,1,461.445,489.588,14.46,353.7,58.04,2.369,16.74,3,0.01985,4170.00,32.84,"UNK","NTP"
10321305,1,4.02169,133.176,11.51,21.39,0.7973,8.032,7.464,339,0.8802,6939.00,1.504,"NTP","NTP"
10322290,1,0.636955,131.934,1.371,63.14,2.373,9.366,7.956,732,0.5016,8855.00,2.858,"UNK","NTP"
10322473,1,0.614069,131.868,1.582,14.42,0.7733,7.861,7.851,2177,0.03624,7199.00,2.006,"NTP","NTP"
10322797,1,1.21369,131.77,3.269,19.01,0.5666,11.19,11.58,1103,0.6962,6522.00,1.215,"AFP","AFP"
10341878,3,0.700001,132.131,0.9312,32.75,1.632,13.75,10.63,1036,0.992,7286.00,2.056,"UNK","NTP"
10341905,1,0.933741,131.527,2.896,119.1,0.8798,19.22,18.33,1438,0.2967,5551.00,0.809,"AFP","AFP"
10341913,1,0.933719,131.534,1.443,25.44,0.5791,11.96,10.29,1430,0.3,6210.00,1.132,"AFP","AFP"
10341913,2,0.93373,132.255,1.589,11.39,0.3871,5.734,8.278,1431,0.2965,6210.00,1.132,"AFP","AFP"
10383729,1,0.734516,132.185,1.718,22.04,0.5597,9.196,12.69,1819,0.9009,6046.00,1.007,"UNK","AFP"
10384298,1,3.43862,132.683,1.483,40.48,0.5064,12.34,11.65,387,0.4997,5431.00,0.779,"PC","PC"
10384798,1,38.5055,158.302,5.856,676.1,2.411,29.52,28.67,36,0.6355,5974.00,0.881,"PC","PC"
10416390,1,215.737,330.885,7.429,8382,9.953,43,44,3,0.9513,4889.00,0.724,"PC","AFP"
10416779,1,0.763258,131.855,2.062,23.14,1.467,6.399,11.51,1397,0.911,7751.00,2.607,"AFP","AFP"
10416779,2,0.763285,131.596,2.443,45.02,1.774,12.09,12.83,1399,0.1,7751.00,2.607,"AFP","AFP"
10416779,3,0.763319,132.085,2.381,61.25,2.104,16.41,14.64,1399,0.4277,7751.00,2.607,"AFP","AFP"
